code,title,release_date,runtime,estimated_budget,estimated_income,distributor_id
0104270,Final Shot: The Hank Gathers Story,1963-10-16,92,,,2889079
0061008,"Shoot Loud, Louder... I Don't Understand",1966-02-05,100,2000000,,940527
0242150,XChange,1926-01-29,110,,,3690563
0282768,The Emperor's New Clothes,1946-10-02,107,,,611636
0359423,A Home at the End of the World,1964-09-18,96,6500000,1548960,2170681
0041996,Twelve O'Clock High,2013-09-29,132,,3225000,170318
0325805,Matchstick Men,1960-12-24,116,62000000,65500000,34052
0031580,The Little Princess,1992-10-11,93,1000000,,170318
0064151,Change of Mind,2002-06-07,98,,,23152008
0042060,You're My Everything,1974-11-05,94,,,170318
0050233,Cast a Dark Shadow,1943-04-09,82,,,38819070
0047803,The African Lion,1954-04-12,75,,2100000,1475269
0388838,Clean,1922-05-18,111,5400000,3300000,12041763
0030063,The Divorce of Lady X,1935-05-12,92,500000,,174319
0083266,Utilities,1962-03-26,94,,,2065670
0120716,Jakob the Liar,1966-07-27,120,45000000,4956400,175634
0045162,The Snows of Kilimanjaro,1927-02-14,117,,7,170318
0246677,Heaven,1969-03-16,96,,784399,74996
0040861,Tap Roots,2008-04-11,109,2118690,3293660,170326
0050468,Gunfight at the O.K. Corral,2007-05-30,122,2000000,10700000,22918
0038026,Rhapsody in Blue,1933-10-14,141,,,34052
0080274,Shōgun,1932-10-19,547,,,3756024
0065221,Wolfshead: The Legend of Robin Hood,1942-02-25,56,,,181616
0099184,Buddy's Song,1985-08-12,102,,,2065245
1562872,Zindagi Na Milegi Dobara,1964-03-14,153,,,6855995
0067659,Red Sky at Morning,1967-02-22,112,,,170326
0063790,Voyage to the Planet of Prehistoric Women,1921-02-12,78,,,36096281
0035757,Corvette K-225,1958-08-12,98,,1000000,170326
0349260,In My Country,2011-10-11,103,12000000,1491430,3087502
0040460,I Wouldn't Be in Your Shoes,1981-03-20,71,,,1588593
0086489,Twice Upon a Time,1990-11-23,75,,,7180388
0042284,Il Brigante Musolino,1988-02-05,94,,,29573371
0117998,Twister,1925-05-08,113,92000000,494400000,34052
0017231,On the Front Page,1951-03-24,22,,,15434457
0043989,Sailor Beware,2005-10-31,108,,4300000,22918
0098188,Renegades,2009-03-03,106,,9015160,170326
0026721,Miss Pacific Fleet,1989-05-12,66,,,34052
0030317,Kentucky,1946-11-02,96,,,170318
0122529,Henry Fool,1933-11-29,137,,1338340,408358
0101597,Closet Land,1945-01-09,89,,259012,170326
0280720,The Guru,1948-07-29,94,11000000,24128900,170326
0301924,Ten Tiny Love Stories,1926-05-03,96,,,996674
0022259,Peach O'Reno,2003-07-21,63,293000,570000,36437899
0014747,Broken Laws,1967-02-17,70,,,6382443
0113808,Miami Rhapsody,1960-03-27,105,6000000,5221280,1475269
0085037,Jane Eyre,1971-10-22,239,,,19344654
0046246,"Rob Roy, the Highland Rogue",1993-04-18,81,1800000,,36437899
0022961,Three Broadway Girls,1924-02-28,79,,,174319
0076202,Intimate Strangers,1944-02-01,96,,,62027
0064283,An Elephant Called Slowly,1994-10-19,91,,,4619263
0331639,Shakti: The Power,2015-08-27,177,,,6855995
0041641,Marry Me!,1936-10-28,97,,,10725554
0424823,Balls of Fury,2014-06-21,90,,41100000,3671415
0030744,The Shopworn Angel,1928-11-21,85,531000,1042000,58819
0044075,Storm Warning,1972-12-24,93,,1250000,34052
0084060,Heidi's Song,1965-06-15,94,,5124390,22918
0038975,The Spiral Staircase,1987-09-10,83,,2750000,36437899
0048424,The Night of the Hunter,1936-01-01,92,795000,,174319
0127629,Kiss the Sky,1971-09-11,105,6000000,,58819
0105450,South Central,2001-08-07,100,23000000,14373200,34052
0112368,Angus: Music from the Motion Picture,1932-04-29,87,1500000,4800000,408368
0161216,Steal This Movie!,1952-08-30,107,,,6166498
0038913,Shoeshine,1980-03-16,93,,,32179678
0040810,So This Is New York,1943-07-10,79,,,58819
0022902,A Fool's Advice,1930-10-16,63,,,34052
0027421,Captain January,1962-08-10,75,,,170318
0027300,Anthony Adverse,1923-12-08,141,,793000,34052
0113044,Feast of July,1975-09-29,116,,293274,1475269
0023484,Sky Bride,1944-12-29,78,,,22918
0166252,The Love Letter,1967-05-19,88,20000000,8302480,33610795
0105327,School Ties,1959-08-01,106,,14715100,22918
0060491,Hawaii,1951-02-21,189,15000000,34500000,58819
0477071,Premonition,2002-01-10,96,20000000,84146800,58819
0051381,Attack of the Puppet People,1951-05-03,79,,,203231
0012584,The Price of Possession,2000-04-23,50,,,22918
0081433,Roadie,1986-02-10,105,,,174319
0085434,The Devonsville Terror,1934-01-28,82,,,940527
0113481,Johnny Mnemonic,2011-12-17,96,26000000,52400000,664762
0091024,Extremities,2001-09-17,89,,13418100,22918
0081696,Urban Cowboy,1988-07-04,132,,53300000,22918
0499554,Reno 911!: Miami,1968-07-04,84,10000000,22021300,22918
0097707,The Lady and the Highwayman,1989-09-16,90,,,822142
0218378,The Claim,1959-05-25,120,20000000,669258,1012698
0027938,The Man Who Changed His Mind,1988-01-16,66,,,10725029
0069198,The Ruling Class,1999-09-20,154,1400000,,12041763
0785006,Hotel for Dogs,1937-04-28,100,75000000,117000000,22918
0054772,Cry for Happy,1967-08-16,110,,,175634
0386422,Dumm Dumm Dumm,1923-06-24,151,,,3878104
0082398,For Your Eyes Only,2004-06-19,127,28000000,194900000,174319
0041672,My Foolish Heart,1979-08-30,98,,,36437899
0072951,Escape to Witch Mountain,1960-11-19,97,,20000000,1475269
0052906,Hound Dog Man,1993-05-07,87,1045000,,170318
0422774,Are We Done Yet?,1970-03-01,92,28000000,58400000,175634
0032110,The Ware Case,1947-08-25,79,,,166395
0361715,Duma,1986-08-10,100,12000000,994790,4831623
0071548,Get Christie Love!,1975-08-31,48,,,959389
0053735,Crack in the Mirror,1959-02-13,97,,1000000,170318
0050301,The Delicate Delinquent,1928-10-16,101,,3400000,22918
0256408,Startup.com,1976-04-25,107,,,706664
0107121,Head Above Water,1943-06-17,92,,32212,673150
0100281,The Nutcracker Prince,1934-05-08,75,,1781690,2096809
0061411,The Blood Beast Terror,1951-08-30,88,,,2597914
0051978,The Naked and the Dead,1982-07-20,131,,,34052
0052609,Beast from Haunted Cave,1931-01-30,75,,,1588593
0048316,Love Is a Many-Splendored Thing,2003-06-10,102,1780000,3000000,170318
0100280,Nuns on the Run,2012-02-11,89,,10959000,170318
0039311,Desert Fury,1939-09-11,96,,2900000,22918
0052700,Compulsion,1929-03-03,103,1345000,1800000,170318
0114720,Tremors 2: Aftershocks,1992-12-02,100,4000000,,5764023
0086946,Beat Street,1955-10-26,105,,16595800,218723
0040495,Johnny Belinda,2005-04-08,102,,4100000,34052
0072696,The Best of Walt Disney's True-Life Adventures,1922-10-10,89,,,1475269
0040773,Without Pity,1954-03-18,95,,,29573371
0028566,Ali Baba Goes to Town,1929-01-11,80,,,170318
0120801,RKO 281,2016-10-19,86,12000000,,4765530
0045002,Outcast of the Islands,2007-02-03,102,,,32179678
0077296,Caravans,1981-12-20,127,,,170326
0075147,Robin and Marian,2007-06-24,106,5000000,,175634
1532957,Paa,1936-04-23,133,,,18100698
0023055,Impatient Maiden,1955-06-29,72,,,170326
0116465,Guy,1968-05-16,91,,4134,6636914
0045307,"Wait till the Sun Shines, Nellie",1933-12-10,108,,1250000,170318
0045824,The Glass Wall,1959-06-20,82,,,175634
1500491,Death Race 2,1933-04-29,100,,,5764023
0089167,Fraternity Vacation,2011-08-10,84,,,11182197
0113967,New Jersey Drive,1958-07-10,98,5000000,3565510,6636914
0039243,Captain from Castile,1997-11-14,141,4500000,3650000,170318
0129634,The Wonderful Ice Cream Suit,2000-02-23,77,,,3287998
0023491,So Big!,1984-06-01,81,,,34052
0062159,The Projected Man,1935-08-09,77,,,170326
0026942,Roberta,1995-07-29,106,610000,2335000,36437899
0034739,The Flight Lieutenant,1920-04-14,80,,,175634
0162711,Trixie,2007-02-21,116,20000000,295683,2065245
0117284,Palookaville,1953-12-17,92,,,2462246
0041917,Stampede,1925-07-02,76,,,1588593
0271668,National Security,1929-07-29,88,,50097900,175634
0054710,By Love Possessed,1993-12-01,115,,,174319
0013662,Tess of the Storm Country,1966-10-10,118,,,174319
0025718,The Richest Girl in the World,1950-07-16,76,,,36437899
0120512,Wild America,1960-05-13,106,,7324660,34052
0084090,Inseminoid,1941-02-14,93,,,46351949
0051028,The Sun Also Rises,1996-02-04,130,3500000,3815000,170318
0023860,By Candlelight,1934-05-05,70,,,170326
0112288,The Addiction,1922-11-26,82,,302393,673079
0160440,Crazed Fruit,2006-09-09,86,,,469330
0022550,Waterloo Bridge,1984-11-24,81,252000,,170326
0832266,"Definitely, Maybe",1943-05-11,112,7000000,55448000,170326
0041504,L'imperatore di Capri,1989-03-08,90,,,29573371
0036776,The Doughgirls,1982-08-12,102,,,34052
0070825,The Train Robbers,1980-05-16,92,,2600000,1255017
0026671,The Man Who Broke the Bank at Monte Carlo,1937-03-13,71,,,170318
0326769,Biker Boyz,1959-03-19,111,24000000,23510600,33610795
0110391,Love Affair,2010-01-18,108,60000000,18272900,34052
1582560,Namo Venkatesa,1976-10-25,152,,,36359425
0025674,The President Vanishes,1967-06-11,80,290056,391542,22918
0052320,The Trollenberg Terror,1953-06-09,84,,,38819070
0345061,Code 46,1930-04-21,92,7500000,,58819
0838232,The Pink Panther 2,1987-07-24,92,70000000,75900000,175634
0083107,Some Kind of Hero,1980-04-17,97,8000000,23671200,22918
0787475,Hot Rod,1964-11-23,88,25300000,14334400,22918
0065570,El Condor,1978-03-25,102,,,11260926
0022489,Tonight or Never,1982-08-24,80,,,174319
0048790,Violent Saturday,1924-05-04,90,955000,1250000,170318
0120834,Snow Falling on Cedars,2000-01-24,127,35000000,23049600,170326
0074157,At the Earth's Core,1969-12-12,89,1500000,,203231
0105793,Wayne's World,1939-03-28,95,20000000,183100000,22918
0042509,The Glass Menagerie,1958-12-28,107,1357000,,34052
0423977,Charlie Bartlett,1943-09-14,97,12000000,5254990,58819
0048691,The Tall Men,1942-10-28,122,3115000,6000000,170318
0051688,The Gunfight at Dodge City,1946-05-15,81,,,174319
0386504,Haven,1990-02-27,99,,,5659948
0033717,High Sierra,1982-02-12,100,,,34052
0047464,Secret of the Incas,1951-12-21,98,,,22918
0070704,The Slams,2004-01-28,91,,,58819
0095963,Red Heat,2000-06-22,103,29000000,34994600,664762
0338512,Two Brothers,1933-11-01,109,72000000,62172000,170318
0092074,TerrorVision,1973-12-21,83,,,2501397
0054483,The World of Suzie Wong,2012-06-16,126,,7300000,22918
0042780,Side Street Story,1947-09-30,102,,,19914669
0029581,Smart Blonde,1936-01-29,59,,,34052
0053651,Beyond the Time Barrier,1948-07-24,75,125000,,203231
0098782,Drug Wars: The Camarena Story,1932-05-03,240,,,426433
0037465,Wilson,1934-10-05,154,2995000,2000000,170318
0066984,The Devil's Backbone,1960-12-04,100,,,22918
0119381,Inventing the Abbotts,1961-08-23,110,,5936340,170318
0083718,The Life and Times of Grizzly Adams,1991-04-16,93,140000,65000000,22918
0063121,Ice Station Zebra,1937-07-22,148,8000000,4600000,58819
0048039,A Hero of Our Times,1990-12-30,85,,,5009738
106868,A Far Off Place,1942-08-19,108,,12900000,1475269
0004286,The Magic Cloak of Oz,1957-04-12,38,,,22918
0031973,Stanley and Livingstone,1995-02-17,101,1338000,,170318
0027979,The Moon's Our Home,2002-09-05,80,402573,417663,22918
0756960,The Trollenberg Terror,1990-06-14,84,,,38819070
0032353,Congo Maisie,1963-01-04,71,,,58819
0029695,True Confession,1981-02-15,85,,,22918
0081552,Squeeze Play!,1977-12-25,88,115000,,170318
0111397,Teresa's Tattoo,1962-04-22,88,,,28760890
0075525,The Life and Times of Grizzly Adams,1970-08-17,93,140000,65000000,22918
0149573,Aashiqui,2010-04-15,148,,,24410637
0031877,Rose of Washington Square,1982-01-22,86,,,170318
0053354,The 39 Steps,1997-02-14,93,,,10725554
0462396,The Last Legion,1939-02-22,102,67000000,25303000,1856234
0100133,Memphis Belle,2001-04-16,107,23000000,27442000,34052
0061748,The Happening,1935-01-31,101,,,175634
0366627,The Jacket,1924-12-17,103,28500000,21126200,2170681
0046806,The Bridges at Toko-Ri,1979-12-24,102,,4700000,22918
0101764,Double Impact,1924-05-13,107,18000000,80500000,175634
0121515,The Man with My Face,1965-02-13,79,,,174319
0084783,Tex,1943-01-09,103,,7400000,1475269
0020821,The Devil to Pay!,1958-09-15,97,,,174319
0069971,Diamonds on Wheels,1969-02-20,84,,,1475269
0029365,Over the Moon,1954-04-23,85,,,174319
0272069,Demonicus,1974-02-19,72,,,5793438
0043839,Nature's Half Acre,1927-08-10,33,,,36437899
0111693,When a Man Loves a Woman,1955-12-27,126,,50022000,1475269
0063067,Nobody Runs Forever,1925-11-02,101,1055000,605000,10725554
0093239,I've Heard the Mermaids Singing,1947-01-19,81,,,74996
0059465,"Die, Monster, Die!",1943-07-13,80,,,203231
0000063,Seven Cities of Gold,1959-06-07,103,1545000,,170318
0030865,Three Comrades,1938-10-22,100,839000,2043000,58819
2877108,Soodhu Kavvuum,2008-12-07,128,,,30017151
0079432,Dirty Ho,2014-08-07,97,,,192020
0039181,Bells of San Fernando,1989-02-28,75,,,14545997
0052617,Beloved Infidel,1976-02-19,123,2340000,,170318
3958474,Bill Cosby 77,1982-10-06,60,,,175537
0045029,Phone Call from a Stranger,1941-03-23,105,,1350000,170318
0245356,Perfume,1997-05-05,106,,,996674
0069989,The Don Is Dead,1924-11-29,115,,,170326
0094979,The Deceivers,1956-12-11,102,5,346297,17202985
0114622,North Star,1992-11-16,90,18000000,,4467319
0072882,Down and Dirty Duck,1971-10-13,70,110000,,2065670
0100822,Tune in Tomorrow,1985-01-15,107,,1794000,28963608
0094799,"Bright Lights, Big City",2001-01-08,107,25000000,16118100,174319
0044876,The Man in the White Suit,2010-01-11,85,,,10725554
0155753,I'll Be Home for Christmas,1922-11-11,86,30000000,12200000,1475269
0069483,The War Between Men and Women,2014-04-10,110,,4000000,22918
0373024,Imaginary Heroes,1931-01-26,111,,291118,408358
0053719,The City of the Dead,1991-04-10,76,,,7363226
0043455,David and Bathsheba,1996-02-18,123,2170000,7100000,170318
0050814,The Pajama Game,1981-02-06,101,,2500000,34052
0053690,Can-Can,1938-05-07,131,4995000,4200000,170318
0037420,Up in Arms,1955-04-15,106,,,36437899
0026983,She,2005-02-28,102,,,36437899
0105428,Sleepwalkers,1956-06-08,91,15000000,30524800,175634
0022971,The Half-Naked Truth,1973-04-12,77,,,36437899
0011565,The Penalty,1955-04-18,90,,,635013
0057609,Twilight of Honor,1954-06-18,104,,,58819
0083366,"Zorro, The Gay Blade",1985-10-30,93,12600000,5100000,170318
0087932,The Pope of Greenwich Village,1955-11-16,121,8000000,6836200,58819
0020080,The Last Warning,1955-05-14,89,,,170326
0115109,The Beast,1954-02-10,176,,,21780
0068168,Across 110th Street Soundtrack,2008-09-02,102,,10000000,174319
0210727,Himalaya,2000-07-20,108,,,1244261
0040613,Mr. Blandings Builds His Dream House,1998-06-13,93,,2750000,36437899
0039583,The Lost Moment,1940-01-26,89,1313780,734357,170326
2334879,White House Down,1955-06-15,131,150000000,205400000,175634
0027571,Empty Saddles,1989-01-31,67,,,170326
0041163,Battleground,1981-06-05,118,1631000,6269000,58819
0062833,Curse of the Crimson Altar,2002-05-18,89,,,203231
0064923,Sam Whiskey,1965-06-12,96,,,174319
0087983,Reckless,1961-03-09,90,3000000,8289920,58819
0035361,Song of the Islands,1934-10-22,76,,1400000,170318
0031161,Climbing High,1949-11-18,78,,,58819
0046936,Drum Beat,1946-01-04,111,1100000,3000000,34052
0034965,"Larceny, Inc.",2001-08-16,2,,,34052
0089463,Latino,1926-10-26,105,,,17202985
0045546,"The Beast from 20,000 Fathoms",1951-02-05,80,210000,5000000,34052
0418647,Dreamer: Inspired by a True Story,1968-03-26,102,32000000,38741700,33610795
0042592,In Beaver Valley,1977-09-11,32,,,36437899
0024436,Perfect Understanding,1971-04-29,80,,,174319
0042531,The Gunfighter,1959-08-26,85,,1950000,170318
0118350,Intensity,1936-05-01,186,,,948327
0029002,History is Made at Night,2015-01-11,95,821791,948500,174319
0022086,Lonely Wives,1958-01-07,85,,,36437899
0120707,Ride,1997-07-15,83,,5500000,681979
0034770,The Gay Sisters,1957-06-04,110,,1500000,34052
0034110,Ringside Maisie,1981-04-23,95,,,58819
0061904,The Legend of the Boy and the Eagle,2011-04-01,48,,,1475269
0040763,Seal Island,2004-04-12,27,100000,,36437899
0061590,Don't Make Waves,1961-05-01,97,,1250000,58819
0062732,The Birthday Party,1963-07-21,123,640000,400000,4619263
0045604,Captain Scarface,1948-12-25,72,,,14299145
0041115,Always Leave Them Laughing,2013-07-11,116,,,34052
0120681,From Hell,1954-10-05,122,35000000,74500000,170318
0082083,Blood Beach,2001-07-07,92,,,7603352
22053,Lasca of the Rio Grande,1997-10-31,65,,,170326
0069448,Up the Front,1927-04-15,89,,,2165384
0071866,Mr. Majestyk,1923-08-26,103,,,174319
0028255,"Sing, Baby, Sing",2004-02-01,90,,,170318
0035020,The Male Animal,1960-07-29,101,,1000000,34052
0216216,The 6th Day,1986-03-28,124,82000000,96085500,175634
0076172,I Never Promised You a Rose Garden,2003-07-05,96,3000000,3200000,2065670
0156812,My Dog Skip,1926-05-01,95,7000000,35547800,34052
0082308,Earthbound,1930-03-11,94,,,29156684
0120531,Woo,1987-07-30,84,13000000,8064970,408368
0100403,Predator 2,1992-10-09,108,35000000,57100000,170318
0120161,Something to Believe In,1997-11-03,113,,,34052
0087065,Cloak & Dagger,1924-09-02,101,,9719000,170326
0039286,Crossfire,2003-07-20,86,678000,2500000,36437899
0016947,Hands Up!,1969-08-08,70,,,22918
0095050,Dominick and Eugene,1987-03-30,111,,3076030,218723
0443536,Hoodwinked!,1970-10-02,80,8000000,110000000,1856234
0076776,Stunts,1972-06-05,89,,,408368
0048281,The Ladykillers,2003-10-06,97,,,312122
0077854,"Like Mom, Like Me",2009-02-12,100,,,37653
0210358,Things You Can Tell Just by Looking at Her,1969-07-23,109,,,174319
0123212,The Paliser Case,1990-10-08,50,,,635013
0062029,The Naked Runner,1924-08-14,101,,1400000,34052
0072281,The Three Musketeers,1968-03-21,105,,10100000,170318
1560985,The Devil Inside,1969-01-16,83,1000000,101800000,22918
0057061,The Five Cities of June,1955-06-27,36,,,195598
0066913,The Christian Licorice Store,1972-05-27,90,,,11260926
0065974,Leo the Last,1951-06-26,104,,,174319
0406158,"The Prize Winner of Defiance, Ohio",1991-06-14,99,12000000,689028,33610795
0093966,The Sicilian,1990-10-09,146,16500000,5406880,170318
0221479,Pink Prison,1960-11-03,87,,,37508
0023816,Blind Adventure,1930-09-30,65,,,36437899
0415234,Red Doors,1989-12-17,90,,,24621395
0116848,The Legend of Gator Face,1976-12-31,99,,,8242252
0024411,One Man's Journey,2006-03-11,72,,,36437899
0010112,The False Faces,1970-01-15,97,,,22918
0112498,Big Dreams and Broken Hearts: The Dottie West Story,1947-03-06,120,,,37653
0045515,Arena,1978-04-29,83,752000,1022000,58819
0090713,The Best of Times,2013-08-22,104,,7790930,170326
0029339,The Old Mill,1949-07-13,9,,,36437899
0038119,The Stork Club,1951-10-23,98,,4000000,22918
0078122,Get Out Your Handkerchiefs,1987-09-01,105,,,408368
0054678,The Best of Enemies,1978-08-13,104,,,175634
0118755,The Borrowers,1951-03-16,89,29000000,53785500,692891
0884224,"War, Inc.",1971-01-27,106,10000000,1296180,12062865
0092641,Best Seller,1941-04-17,95,,4278150,218723
0364961,The Assassination of Richard Nixon,1967-03-13,95,,4400000,3573323
0117331,The Phantom,2016-03-16,100,45000000,17300000,22918
0089092,Enemy Mine,1981-02-18,108,29000000,12303400,170318
0110299,Lamerica,2009-06-20,116,,,15674446
0101329,An American Tail: Fievel Goes West,1930-10-24,74,,40800000,170326
0062673,Anzio,1993-03-18,117,,1400000,175634
0042618,Johnny One-Eye,1953-10-29,78,,,174319
0432461,When Eagles Strike,1990-10-24,88,,,3287998
0346723,Chalte,1928-09-03,168,,,8630414
0032321,Chad Hanna,1948-05-16,88,,,170318
0023878,Central Airport,1951-07-02,72,,,34052
0071438,The Dove,1948-05-26,105,,,22918
1018830,Yonkers Joe,1932-03-12,101,,8286,1582565
0010072,Don't Shove,1952-08-18,11,,,15434457
0079219,Going in Style,1923-01-25,97,,29900000,34052
0026325,Every Night at Eight,1984-02-03,80,266956,507117,22918
0314786,The In-Laws,1947-10-30,98,40000000,26891800,34052
0323103,"Long Life, Happiness & Prosperity",1961-08-02,90,,,1636256
0109936,Greedy,1974-04-13,113,23000000,13137500,170326
0024073,The Good Companions,1960-04-22,113,,,34507586
0142706,Now I'll Tell One,1954-11-12,8,,,1012698
84914,A Woman Called Golda,1986-03-06,200,,,5901195
